StudyInstanceUID,fold
1.2.826.0.1.3680043.8.498.56989113744241846544086409786820246754,4
1.2.826.0.1.3680043.8.498.56991590802231436015843619633497607680,2
1.2.826.0.1.3680043.8.498.56993108275828399240508695615212151102,1
1.2.826.0.1.3680043.8.498.56995522547527264862064392266001620445,4
1.2.826.0.1.3680043.8.498.57064618560116981041722203028857007300,1
1.2.826.0.1.3680043.8.498.57074072196714325300896734167161517369,3
1.2.826.0.1.3680043.8.498.57084445429567494093960261980941917499,4
1.2.826.0.1.3680043.8.498.57091203959244495164081406481825915856,0
1.2.826.0.1.3680043.8.498.57160448024145680660335079050450776852,1
1.2.826.0.1.3680043.8.498.57239450717434070615919278253974598533,3
1.2.826.0.1.3680043.8.498.57316522861709598765962486949846744486,0
1.2.826.0.1.3680043.8.498.57342523828166309133982222435655662667,1
1.2.826.0.1.3680043.8.498.57348281565196196401055821640494904475,2
1.2.826.0.1.3680043.8.498.57406640473235989459885313797729459197,1
1.2.826.0.1.3680043.8.498.57491375928585600499323136123872536597,4
1.2.826.0.1.3680043.8.498.57537915810250993237120953960404180449,2
1.2.826.0.1.3680043.8.498.57615268093937994500995086275007694564,0
1.2.826.0.1.3680043.8.498.57703608122587911055931213603182679454,1
1.2.826.0.1.3680043.8.498.57768539239475064336346600805236336044,4
1.2.826.0.1.3680043.8.498.57775389384191131322519457853517177210,2
1.2.826.0.1.3680043.8.498.57789603189240866041812385320399435864,1
1.2.826.0.1.3680043.8.498.57802887045514681373294932749517914959,3
1.2.826.0.1.3680043.8.498.57811199787891897795884073594875380873,0
1.2.826.0.1.3680043.8.498.57829173797358025677240411871600928097,3
1.2.826.0.1.3680043.8.498.57836524675365700674244122764523161699,4
1.2.826.0.1.3680043.8.498.57845032486422442404222046144765204905,1
1.2.826.0.1.3680043.8.498.57859543314667538612269642333387175763,1
1.2.826.0.1.3680043.8.498.57882532838957577543516026386452055977,2
1.2.826.0.1.3680043.8.498.57917634151851433037090858498504057826,0
1.2.826.0.1.3680043.8.498.57951268100539350409054562078476694936,4
1.2.826.0.1.3680043.8.498.57960501042895683580303516749157258348,2
1.2.826.0.1.3680043.8.498.58051085126748057986491277367254533832,0
1.2.826.0.1.3680043.8.498.58143227319316521737029358930629086887,2
1.2.826.0.1.3680043.8.498.58167256197067081436345136244032069163,2
1.2.826.0.1.3680043.8.498.58250779958866595505585700517927225230,3
1.2.826.0.1.3680043.8.498.58261214953729037661916565473101636690,0
1.2.826.0.1.3680043.8.498.58280111882249056715877316026191844548,4
1.2.826.0.1.3680043.8.498.58280349821647977336008109443058641195,2
1.2.826.0.1.3680043.8.498.58298767414933858487578597918936525600,2
1.2.826.0.1.3680043.8.498.58346459085553680879151588730895136332,2
1.2.826.0.1.3680043.8.498.58366682083795592678613986311570432419,2
1.2.826.0.1.3680043.8.498.58381033890285289577066078050126251787,0
1.2.826.0.1.3680043.8.498.58404766256608483217059706069436050741,4
1.2.826.0.1.3680043.8.498.58416798660375193103814365795347286292,1
1.2.826.0.1.3680043.8.498.58475208045272914292874190001248518687,4
1.2.826.0.1.3680043.8.498.58482152742263188503728990365891896621,0
1.2.826.0.1.3680043.8.498.58482779112389764165599701941310919660,2
1.2.826.0.1.3680043.8.498.58522891982092784622515590012748600644,1
1.2.826.0.1.3680043.8.498.58550899000434548218916895907938175917,3
1.2.826.0.1.3680043.8.498.58585441284202143792468863402617212167,1
1.2.826.0.1.3680043.8.498.58604600600114899516493668210902251434,3
1.2.826.0.1.3680043.8.498.58626635384305289939700801774393536415,3
1.2.826.0.1.3680043.8.498.58634494571833713296574414948455471101,3
1.2.826.0.1.3680043.8.498.58654915518882480245974544469656013058,4
1.2.826.0.1.3680043.8.498.58685941646495891824559391997783302656,2
1.2.826.0.1.3680043.8.498.58710813820037448352310278234947865485,1
1.2.826.0.1.3680043.8.498.58728013757221328590898166513995249334,4
1.2.826.0.1.3680043.8.498.58739535411760425418941874065260802744,3
1.2.826.0.1.3680043.8.498.58749835013162544157291112101941849646,4
1.2.826.0.1.3680043.8.498.58768083117076186082335984587845964130,3
1.2.826.0.1.3680043.8.498.58776844157027040145262759105410792687,4
1.2.826.0.1.3680043.8.498.58811528407321581206563412079643094538,3
1.2.826.0.1.3680043.8.498.58835863392949696556026907211309159182,4
1.2.826.0.1.3680043.8.498.58857477075095368361468658035369975572,2
1.2.826.0.1.3680043.8.498.58888406752590566453001353089284177456,2
1.2.826.0.1.3680043.8.498.58925843611945635442423587804169242644,0
1.2.826.0.1.3680043.8.498.58965370475364247222892582428665460530,3
1.2.826.0.1.3680043.8.498.59021913092219789232890327780064145948,4
1.2.826.0.1.3680043.8.498.59047534248122071167153110802170658177,1
1.2.826.0.1.3680043.8.498.59048646289883992375610835845636263714,2
1.2.826.0.1.3680043.8.498.59073122184069676919857712290159511305,1
1.2.826.0.1.3680043.8.498.59098825208018364061073394433706021769,0
1.2.826.0.1.3680043.8.498.59126324546257448818397467078224944768,1
1.2.826.0.1.3680043.8.498.59140342594072117638979402278277248612,4
1.2.826.0.1.3680043.8.498.59254379036462832374262221063106167294,3
1.2.826.0.1.3680043.8.498.59262240088132401543519466539885561578,2
1.2.826.0.1.3680043.8.498.59309239681970150083311665704264518844,3
1.2.826.0.1.3680043.8.498.59394856717216352192037635065925607933,0
1.2.826.0.1.3680043.8.498.59420153636832938628088507776889305823,1
1.2.826.0.1.3680043.8.498.59426134288436219215525445839849588348,0
1.2.826.0.1.3680043.8.498.59449702487184611096113620550399616423,4
1.2.826.0.1.3680043.8.498.59475691595504590121311599301170361869,3
1.2.826.0.1.3680043.8.498.59476657510212258499047356518058209126,2
1.2.826.0.1.3680043.8.498.59483999067816153759785789654766826710,1
1.2.826.0.1.3680043.8.498.59511171909586924989766685687032462369,4
1.2.826.0.1.3680043.8.498.59527896591755229337596505685198957637,3
1.2.826.0.1.3680043.8.498.59533384841491000088839469462294817273,0
1.2.826.0.1.3680043.8.498.59646951619367295963072805933618947027,3
1.2.826.0.1.3680043.8.498.59680220055968160813801840287391339651,4
1.2.826.0.1.3680043.8.498.59708410902079108538978687294461753235,3
1.2.826.0.1.3680043.8.498.59758232061190668535098343218115599228,3
1.2.826.0.1.3680043.8.498.59826277112503440743678968423276737254,0
1.2.826.0.1.3680043.8.498.59828592894392286103154555572376381359,3
1.2.826.0.1.3680043.8.498.59835677513721120155185666132462195647,0
1.2.826.0.1.3680043.8.498.59864697179957009967756900038846073439,1
1.2.826.0.1.3680043.8.498.59923507410103964137819195926587517759,1
1.2.826.0.1.3680043.8.498.59932425615255727459402684084295081504,4
1.2.826.0.1.3680043.8.498.59938475193950583662125713924156951751,3
1.2.826.0.1.3680043.8.498.59939977812549570931951749553467050226,2
1.2.826.0.1.3680043.8.498.59948559729295284519115137429127740378,3
1.2.826.0.1.3680043.8.498.59954207362160100069708115719895503197,2
1.2.826.0.1.3680043.8.498.59973351395253648445741322652773810641,4
1.2.826.0.1.3680043.8.498.60064080350033586611530748685370040101,2
1.2.826.0.1.3680043.8.498.60088605286413557861235417321985538357,3
1.2.826.0.1.3680043.8.498.60094182309575937331152278560900767484,3
1.2.826.0.1.3680043.8.498.60163612617486071760358965933890738162,3
1.2.826.0.1.3680043.8.498.60189166269847256202786309096136242746,1
1.2.826.0.1.3680043.8.498.60227430483444032531479844365716485643,0
1.2.826.0.1.3680043.8.498.60240929196665639608259748424475337443,2
1.2.826.0.1.3680043.8.498.60259828181878278590614805828898992241,3
1.2.826.0.1.3680043.8.498.60339775486026531260673620094004244044,1
1.2.826.0.1.3680043.8.498.60347768295306794807599672836772410567,2
1.2.826.0.1.3680043.8.498.60394858470917657607846893765818799720,0
1.2.826.0.1.3680043.8.498.60430475172382878092821699001847797153,1
1.2.826.0.1.3680043.8.498.60435128564448668334758790827765960420,4
1.2.826.0.1.3680043.8.498.60439571175176992075370053747045234796,2
1.2.826.0.1.3680043.8.498.60446085094710623303973373214794179184,2
1.2.826.0.1.3680043.8.498.60465293103574559546982440125572490190,4
1.2.826.0.1.3680043.8.498.60473167624534682552272469123806503959,3
1.2.826.0.1.3680043.8.498.60477027832057450004004942199870813886,1
1.2.826.0.1.3680043.8.498.60492772672040498730937577391401159109,3
1.2.826.0.1.3680043.8.498.60548477793215320533051194155539307724,0
1.2.826.0.1.3680043.8.498.60582762894748063612925320003677861384,3
1.2.826.0.1.3680043.8.498.60611146141493700985009985723275645474,3
1.2.826.0.1.3680043.8.498.60614975796208617794180432816390721331,4
1.2.826.0.1.3680043.8.498.60633008040453481523409852849000823589,2
1.2.826.0.1.3680043.8.498.60661676782543347731000874708337132276,0
1.2.826.0.1.3680043.8.498.60723378470101669902158229125336455520,0
1.2.826.0.1.3680043.8.498.60736996513214411991331917490659995815,3
1.2.826.0.1.3680043.8.498.60840220723824894619895264673401129352,4
1.2.826.0.1.3680043.8.498.60924385750386872880015870524131415592,2
1.2.826.0.1.3680043.8.498.60931716414402855657852057585917605786,3
1.2.826.0.1.3680043.8.498.60965286164497194740320124904525623873,0
1.2.826.0.1.3680043.8.498.61024356179284390979230045743542661223,3
1.2.826.0.1.3680043.8.498.61043690805522768840878574610198420558,2
1.2.826.0.1.3680043.8.498.61072566792285434404885416160728089641,3
1.2.826.0.1.3680043.8.498.61140619849833544411463750382539885141,1
1.2.826.0.1.3680043.8.498.61148578767041261085865406067025346106,3
1.2.826.0.1.3680043.8.498.61148667330113929729568621580194520169,3
1.2.826.0.1.3680043.8.498.61220609061901632500124675031032586841,1
1.2.826.0.1.3680043.8.498.61227644940421894951950605627016308160,4
1.2.826.0.1.3680043.8.498.61238657014751597736608285205361041675,2
1.2.826.0.1.3680043.8.498.61313243050348988917987796330691448770,3
1.2.826.0.1.3680043.8.498.61333047594780344399535845209036589563,0
1.2.826.0.1.3680043.8.498.61354742313056287432707914716598361679,2
1.2.826.0.1.3680043.8.498.61435096069921474761812731150911059491,0
1.2.826.0.1.3680043.8.498.61456481310419978302697858056095086811,1
1.2.826.0.1.3680043.8.498.61490475141024845836646569993549106628,2
1.2.826.0.1.3680043.8.498.61518377417979517706237284901970943470,0
1.2.826.0.1.3680043.8.498.61529451559250327125552112075119161933,2
1.2.826.0.1.3680043.8.498.61554384977916135091630433680780524386,3
1.2.826.0.1.3680043.8.498.61570904948128887877542043572765432417,0
1.2.826.0.1.3680043.8.498.61581513083114643407028382481113097015,0
1.2.826.0.1.3680043.8.498.61630894340791204767579628554826500984,1
1.2.826.0.1.3680043.8.498.61715630583919056026446344483871058799,1
1.2.826.0.1.3680043.8.498.61797111379749329977228618245440305623,3
1.2.826.0.1.3680043.8.498.61812343111344551704536863711676179812,2
1.2.826.0.1.3680043.8.498.61864939963243675140060416958055914981,2
1.2.826.0.1.3680043.8.498.61904856234837992279531381374350177464,1
1.2.826.0.1.3680043.8.498.61934170443339188744573234190617483017,1
1.2.826.0.1.3680043.8.498.61956863718716027369068406125965902569,3
1.2.826.0.1.3680043.8.498.61981891095235024266625598999854298547,4
1.2.826.0.1.3680043.8.498.62025036385410820041698409408092924893,3
1.2.826.0.1.3680043.8.498.62030472630193758412620945408364583008,3
1.2.826.0.1.3680043.8.498.62109244272539959226824769201542205950,0
1.2.826.0.1.3680043.8.498.62154969360158054310282857093665911261,4
1.2.826.0.1.3680043.8.498.62192347880785177732202565414591408086,2
1.2.826.0.1.3680043.8.498.62205799963299902160268565319924399775,3
1.2.826.0.1.3680043.8.498.62217447760619326492634156203608889396,0
1.2.826.0.1.3680043.8.498.62218684089117864632544493263539598403,0
1.2.826.0.1.3680043.8.498.62251470468640645490157592046417355534,4
1.2.826.0.1.3680043.8.498.62252176347004905787746821113523889523,4
1.2.826.0.1.3680043.8.498.62329283530383340787096585492217632179,0
1.2.826.0.1.3680043.8.498.62383135836496954297324866452887364097,0
1.2.826.0.1.3680043.8.498.62400371770962739002393364782172386752,3
1.2.826.0.1.3680043.8.498.62400625562782184774973349983498962743,4
1.2.826.0.1.3680043.8.498.62406588098851994968957074186291720431,0
1.2.826.0.1.3680043.8.498.62420632149863295140175740643640707423,1
1.2.826.0.1.3680043.8.498.62437671010172828772205139640126159272,3
1.2.826.0.1.3680043.8.498.62465595376489211274225312453216559395,4
1.2.826.0.1.3680043.8.498.62549354677638403845904556149868367236,0
1.2.826.0.1.3680043.8.498.62662430565901539554882496013173225758,2
1.2.826.0.1.3680043.8.498.62693151030819598514729637644804213983,2
1.2.826.0.1.3680043.8.498.62752755711205966800746994120425231855,4
1.2.826.0.1.3680043.8.498.62760659205261492447481830774781950875,1
1.2.826.0.1.3680043.8.498.62776347582771469289738234607517546504,3
1.2.826.0.1.3680043.8.498.62782163204193388751869649423542931657,1
1.2.826.0.1.3680043.8.498.62830031603985608774418534497520663269,4
1.2.826.0.1.3680043.8.498.62918046703989259691005447883746340916,1
1.2.826.0.1.3680043.8.498.62924835279557724526138406447993672103,0
1.2.826.0.1.3680043.8.498.62928513795250694194589804784951257414,0
1.2.826.0.1.3680043.8.498.62948920639798990757395955917890550512,0
1.2.826.0.1.3680043.8.498.62983291359021407345388012674614537807,1
1.2.826.0.1.3680043.8.498.63002559681883387414876870926128159682,4
1.2.826.0.1.3680043.8.498.63005973438879239920248535292375481294,2
1.2.826.0.1.3680043.8.498.63068687840516335034631353955761036465,3
1.2.826.0.1.3680043.8.498.63069333313670617776227577192591993067,1
1.2.826.0.1.3680043.8.498.63096952391833769395204944538276970114,0
1.2.826.0.1.3680043.8.498.63105151375349194807502162946823966410,3
1.2.826.0.1.3680043.8.498.63126604639589769235241216875934773992,3
1.2.826.0.1.3680043.8.498.63151733210715530368323422018984705316,1
1.2.826.0.1.3680043.8.498.63195088465290711580668024587233364997,3
1.2.826.0.1.3680043.8.498.63197503121546251937003511751049515360,0
1.2.826.0.1.3680043.8.498.63204735160524958513470115761010950181,0
1.2.826.0.1.3680043.8.498.63216944317982327305447295456609309952,3
1.2.826.0.1.3680043.8.498.63223220827342079068491460847713457238,3
1.2.826.0.1.3680043.8.498.63229263722659785142967850542699676113,0
1.2.826.0.1.3680043.8.498.63242029756172180508167933519465902827,0
1.2.826.0.1.3680043.8.498.63279205896049798083339413931561428540,4
1.2.826.0.1.3680043.8.498.63280826430574305683941548157934410641,3
1.2.826.0.1.3680043.8.498.63320397279666280420359587173167195895,2
1.2.826.0.1.3680043.8.498.63360204391136938955220146755331421179,0
1.2.826.0.1.3680043.8.498.63377901538320536934403969965624202519,3
1.2.826.0.1.3680043.8.498.63424633611847022112809173449690688015,1
1.2.826.0.1.3680043.8.498.63426442500798189991842988966227275166,3
1.2.826.0.1.3680043.8.498.63439188800533762543950349022148547855,3
1.2.826.0.1.3680043.8.498.63510378689078892579575716369639643386,0
1.2.826.0.1.3680043.8.498.63519003265636561965405570006747767668,1
1.2.826.0.1.3680043.8.498.63521033783841675104013677430088400343,3
1.2.826.0.1.3680043.8.498.63521726454879203860288713455843702564,0
1.2.826.0.1.3680043.8.498.63539809431911516912857504094611479480,2
1.2.826.0.1.3680043.8.498.63550258873504696667112631869753870779,0
1.2.826.0.1.3680043.8.498.63556690547679257097888724096967682731,2
1.2.826.0.1.3680043.8.498.63564058504808107209753434989270686941,3
1.2.826.0.1.3680043.8.498.63565089119380386830816381560603756258,1
1.2.826.0.1.3680043.8.498.63584266247144369196126771996126173497,1
1.2.826.0.1.3680043.8.498.63673733836218886397484265807806548473,3
1.2.826.0.1.3680043.8.498.63683477631564232018930819747238111809,1
1.2.826.0.1.3680043.8.498.63726512375511246975989322174096818969,0
1.2.826.0.1.3680043.8.498.63797588614544518196205411126336672334,0
1.2.826.0.1.3680043.8.498.63849051301265505051181245915656194652,1
1.2.826.0.1.3680043.8.498.63884838982826315257233262184190435906,4
1.2.826.0.1.3680043.8.498.63894147741855851067411708837856142566,3
1.2.826.0.1.3680043.8.498.63986652686300452077410299429386420400,4
1.2.826.0.1.3680043.8.498.64022112049842890696609934970222024490,1
1.2.826.0.1.3680043.8.498.64022949342538714157641824612944253302,2
1.2.826.0.1.3680043.8.498.64029768638431636860053484202080135316,1
1.2.826.0.1.3680043.8.498.64034149345689391514924451724232196567,3
1.2.826.0.1.3680043.8.498.64066465191710322298540005681534170036,1
1.2.826.0.1.3680043.8.498.64109231850522212435708176045583779359,0
1.2.826.0.1.3680043.8.498.64119798231341423127851203797783576453,3
1.2.826.0.1.3680043.8.498.64172939203926034064618447795131041647,2
1.2.826.0.1.3680043.8.498.64186424577324542519674308830472181373,4
1.2.826.0.1.3680043.8.498.64240637244650029205175793729578897734,1
1.2.826.0.1.3680043.8.498.64283618749539713756220539395944025878,1
1.2.826.0.1.3680043.8.498.64286017646659573966584053755363026715,0
1.2.826.0.1.3680043.8.498.64325734401816269429960464734504322970,3
1.2.826.0.1.3680043.8.498.64381606512330581256470279413868645789,1
1.2.826.0.1.3680043.8.498.64397747170052970974000650185716672477,0
1.2.826.0.1.3680043.8.498.64408609256163127278435484217683272910,0
1.2.826.0.1.3680043.8.498.64408775259838960958354835366765941676,3
1.2.826.0.1.3680043.8.498.64421299492271548595446260681698412384,4
1.2.826.0.1.3680043.8.498.64443149121726771900576109439951701105,2
1.2.826.0.1.3680043.8.498.64487230511522940587342058274736571996,4
1.2.826.0.1.3680043.8.498.64526757783166918696475501252110447010,2
1.2.826.0.1.3680043.8.498.64527059976573114931020581328924993069,2
1.2.826.0.1.3680043.8.498.64590392444259942263746282444188079724,3
1.2.826.0.1.3680043.8.498.64606794953061143951972249525094490665,2
1.2.826.0.1.3680043.8.498.64640435232894033317418319985727526223,4
1.2.826.0.1.3680043.8.498.64652085172505930317660036583152917472,4
1.2.826.0.1.3680043.8.498.64663285742626599570990862360902141188,2
